,user_id,book_id,book_rating
580393,139828,14076,4.0
801186,194605,14076,4.0
826624,199795,14076,4.0
1100893,264321,14076,2.5
47779,11676,30534,4.5
77542,16666,30534,2.5
147822,33178,30534,4.0
212209,49225,30534,4.0
224948,52584,30534,3.5
255782,59172,30534,3.5
290548,69355,30534,4.5
325765,77585,30534,5.0
381427,92398,30534,5.0
439613,105214,30534,5.0
462677,110973,30534,5.0
467694,111947,30534,5.0
507280,123510,30534,4.0
508762,123867,30534,5.0
512469,124363,30534,4.5
521413,126492,30534,5.0
547211,131317,30534,4.0
556824,133958,30534,3.5
663596,161039,30534,4.5
688251,167746,30534,4.5
699551,170513,30534,5.0
706099,171157,30534,3.5
732703,177091,30534,1.0
749677,181223,30534,4.5
759061,183597,30534,2.5
775717,187624,30534,4.0
811394,197364,30534,5.0
812280,197659,30534,4.0
852456,206074,30534,4.0
877667,212849,30534,4.0
906805,220240,30534,5.0
910429,221705,30534,1.0
927314,225595,30534,5.0
973139,234828,30534,4.0
1061299,253602,30534,0.5
1086134,259901,30534,4.5
1099272,264031,30534,3.5
1131424,271306,30534,5.0
1138854,274061,30534,5.0
1148145,276165,30534,5.0
47796,11676,48781,3.5
116925,26593,48781,4.0
152294,34801,48781,3.5
421418,100783,48781,5.0
646737,156269,48781,5.0
47797,11676,26522,4.0
132092,30511,26522,3.5
259949,60244,26522,4.5
465807,111174,26522,4.5
586733,141710,26522,5.0
626619,151991,26522,4.5
47805,11676,79034,4.5
180985,39467,79034,4.5
286017,68436,79034,4.0
532038,128434,79034,4.0
750003,181443,79034,4.0
846263,204864,79034,5.0
890256,214786,79034,5.0
932659,226394,79034,5.0
960460,232107,79034,5.0
1045941,250300,79034,1.5
47814,11676,7134,4.0
74561,16106,7134,5.0
117569,26713,7134,2.5
149344,33818,7134,3.5
167112,36673,7134,4.0
259955,60244,7134,4.0
280582,66680,7134,2.5
283216,67547,7134,3.0
305043,73044,7134,4.0
360913,87051,7134,5.0
430016,102705,7134,4.5
468248,112001,7134,4.5
473687,113519,7134,4.0
558692,134797,7134,5.0
605572,146197,7134,5.0
614460,148744,7134,4.0
773766,187256,7134,4.5
787037,190459,7134,2.5
805888,196047,7134,4.0
823651,198726,7134,5.0
836973,202277,7134,3.5
871538,210926,7134,4.5
955715,231210,7134,4.0
978462,235392,7134,3.5
1085286,259629,7134,4.5
1108188,265889,7134,5.0
47817,11676,106729,3.5
277140,65145,106729,4.0
639164,154126,106729,4.5
865428,209373,106729,4.5
47835,11676,62628,4.0
145422,32575,62628,4.5
497075,119725,62628,4.5
896489,216882,62628,4.5
47891,11676,33526,5.0
83283,17282,33526,4.0
477667,114368,33526,2.5
1007589,242006,33526,4.0
47945,11676,67377,4.5
468262,112001,67377,5.0
477029,114200,67377,4.5
638117,153718,67377,3.5
774580,187517,67377,4.0
47953,11676,9421,4.0
87373,18979,9421,4.0
144545,32329,9421,4.5
209936,48743,9421,2.5
212413,49324,9421,4.5
253498,58255,9421,4.0
256686,59267,9421,4.0
308251,73651,9421,2.5
310533,74493,9421,3.0
368320,88633,9421,5.0
423639,101209,9421,2.5
435439,104243,9421,1.0
477680,114368,9421,5.0
500996,121135,9421,3.5
508839,123883,9421,2.5
524726,127200,9421,4.0
541385,130258,9421,3.0
543637,130570,9421,3.5
639000,154070,9421,3.5
642199,155091,9421,3.5
707024,171638,9421,3.0
733441,177349,9421,3.5
801616,194669,9421,4.0
802168,194676,9421,4.0
860130,208077,9421,4.0
862056,208506,9421,4.0
870418,210685,9421,3.5
893436,216012,9421,3.5
910430,221705,9421,3.5
939973,227520,9421,4.0
993334,238699,9421,3.5
1016694,243720,9421,4.0
1087303,260498,9421,3.0
1114250,267180,9421,4.5
1119809,268665,9421,5.0
1135851,273113,9421,2.5
47956,11676,25827,4.0
64935,13273,25827,3.0
115328,26544,25827,4.0
171299,37208,25827,3.5
500997,121135,25827,2.5
544472,130658,25827,1.0
678347,165232,25827,5.0
857962,207450,25827,2.5
893441,216012,25827,4.0
47972,11676,31625,4.0
278304,65584,31625,3.5
751862,182085,31625,5.0
758914,183537,31625,2.5
807790,196137,31625,2.5
1077332,257699,31625,3.0
47974,11676,20062,5.0
87375,18979,20062,2.5
259230,60168,20062,4.5
508849,123883,20062,2.5
733557,177374,20062,4.5
895769,216683,20062,3.5
1063057,254144,20062,4.5
47978,11676,19714,5.0
136458,31050,19714,5.0
253499,58255,19714,4.5
477701,114368,19714,5.0
500467,120908,19714,4.0
508853,123883,19714,2.5
531242,128122,19714,5.0
551213,132199,19714,2.5
572906,137742,19714,5.0
606750,146386,19714,3.5
678894,165308,19714,4.0
733563,177374,19714,4.0
907852,220597,19714,3.5
939985,227520,19714,4.0
954624,230708,19714,3.5
974560,235099,19714,4.5
1063058,254144,19714,4.5
1135861,273113,19714,2.5
47985,11676,17364,4.0
109731,25409,17364,4.0
118085,26883,17364,3.0
119205,27462,17364,4.5
130119,30273,17364,3.0
191938,42466,17364,3.5
247750,56554,17364,4.0
270980,62966,17364,3.5
297095,70401,17364,5.0
407292,98391,17364,4.0
835939,201923,17364,3.5
916823,223438,17364,4.0
968454,234359,17364,1.5
1035482,247447,17364,4.0
47991,11676,53344,5.0
133983,30716,53344,2.5
200503,44893,53344,4.0
270995,62966,53344,3.5
314603,75860,53344,4.0
407306,98391,53344,5.0
1095628,262998,53344,1.0
47994,11676,38909,3.5
133984,30716,38909,1.5
137714,31315,38909,4.0
247771,56554,38909,4.0
265234,61146,38909,3.0
271002,62966,38909,3.5
407314,98391,38909,3.5
810345,196775,38909,3.5
948137,229551,38909,0.5
958058,231337,38909,4.0
1019974,244593,38909,3.5
47997,11676,17122,4.0
278308,65584,17122,4.0
407317,98391,17122,4.5
48003,11676,33070,2.5
124282,28591,33070,2.0
300462,71568,33070,4.0
429666,102702,33070,5.0
1035489,247447,33070,3.5
48039,11676,27475,3.5
407393,98391,27475,5.0
893477,216012,27475,3.5
1108211,265889,27475,4.0
1116097,267802,27475,2.5
48050,11676,25929,5.0
84137,17763,25929,4.0
103090,23871,25929,4.0
123367,28451,25929,4.5
185300,40889,25929,4.0
292809,69697,25929,4.5
467308,111847,25929,5.0
477740,114368,25929,5.0
508863,123883,25929,2.5
551045,132173,25929,4.5
672992,163759,25929,2.5
883268,212965,25929,5.0
1135868,273113,25929,2.5
48054,11676,6295,5.0
65909,13552,6295,4.0
77742,16721,6295,2.5
86054,18250,6295,0.5
224455,52521,6295,5.0
259233,60168,6295,4.5
425349,101566,6295,2.5
477746,114368,6295,5.0
508869,123883,6295,2.5
512897,124487,6295,4.5
535825,129238,6295,3.0
551047,132173,6295,4.5
672518,163600,6295,2.5
733446,177349,6295,4.0
754947,182746,6295,5.0
807492,196106,6295,4.5
888551,214138,6295,4.5
907857,220597,6295,3.5
974561,235099,6295,4.5
1063060,254144,6295,5.0
1094462,262541,6295,1.5
1102534,264637,6295,3.5
1135874,273113,6295,2.5
48093,11676,58395,4.0
333143,78996,58395,3.0
368586,88677,58395,2.5
407521,98391,58395,4.0
633508,153662,58395,4.0
898102,217212,58395,5.0
1056690,252347,58395,3.5
48107,11676,102766,5.0
407602,98391,102766,4.5
562984,135265,102766,4.0
936837,227250,102766,5.0
48108,11676,102654,4.5
647646,156467,102654,5.0
815240,198547,102654,0.5
942009,228111,102654,2.5
947431,229334,102654,5.0
48125,11676,1329,3.0
723845,174916,1329,5.0
752179,182085,1329,5.0
947678,229412,1329,4.0
48127,11676,59613,3.5
137334,31308,59613,4.0
139311,31466,59613,4.0
271774,63394,59613,3.5
436211,104429,59613,5.0
544514,130670,59613,3.5
993447,238699,59613,3.5
48128,11676,59608,3.0
137337,31308,59608,4.5
544517,130670,59608,4.0
950808,230428,59608,4.5
1023435,245410,59608,3.5
48136,11676,195037,4.0
865342,209371,195037,5.0
1039516,248718,195037,2.0
1059026,252827,195037,5.0
48143,11676,21391,4.5
90942,20172,21391,5.0
144839,32440,21391,4.0
176900,38281,21391,4.5
180986,39467,21391,5.0
215052,50225,21391,4.0
252472,57725,21391,4.5
257940,59812,21391,4.0
283551,67663,21391,2.0
288844,69078,21391,4.5
368987,88693,21391,4.0
377670,91113,21391,4.5
424689,101305,21391,4.0
451003,108005,21391,5.0
465810,111174,21391,4.0
466303,111286,21391,4.5
531035,128085,21391,4.5
586735,141710,21391,3.5
596793,143968,21391,4.5
625434,151750,21391,5.0
646313,156163,21391,3.0
650211,157273,21391,4.5
667454,162376,21391,4.0
695110,169663,21391,1.5
759881,183985,21391,4.5
900973,218068,21391,4.5
902098,218552,21391,2.0
920311,224349,21391,5.0
948248,229551,21391,5.0
975279,235105,21391,4.0
1031602,246634,21391,4.5
1033426,246759,21391,4.0
1119696,268657,21391,5.0
1124817,269727,21391,4.5
48147,11676,6229,2.5
62538,12619,6229,3.0
119098,27383,6229,4.0
121460,27890,6229,2.5
201377,45287,6229,4.5
474616,113568,6229,2.5
48153,11676,9661,5.0
67772,14079,9661,3.0
575790,138529,9661,5.0
676049,164533,9661,4.0
890848,214920,9661,5.0
969150,234597,9661,5.0
48163,11676,10932,3.5
171059,37083,10932,4.0
237984,55490,10932,4.5
274793,64111,10932,3.5
279213,66073,10932,3.5
296547,70183,10932,4.0
301419,71752,10932,3.5
447335,107288,10932,4.0
601712,145449,10932,3.0
765311,185233,10932,2.5
876132,212252,10932,2.5
890849,214920,10932,4.0
1080794,258534,10932,4.0
1083725,259259,10932,3.5
1107796,265784,10932,4.5
1108875,266054,10932,3.0
1112608,266840,10932,4.0
48168,11676,38806,3.5
95928,21484,38806,4.0
210254,48970,38806,2.5
276445,64763,38806,1.5
288851,69078,38806,4.5
319903,76458,38806,4.0
438487,104880,38806,4.0
48171,11676,38646,3.5
124824,28619,38646,4.0
164104,36288,38646,3.0
1003275,240789,38646,4.0
48175,11676,32387,2.0
78813,16795,32387,4.5
305149,73056,32387,5.0
794832,192185,32387,3.5
839205,203240,32387,3.5
871218,210822,32387,4.5
1058676,252806,32387,3.0
1081215,258550,32387,3.5
1088136,260897,32387,2.0
48177,11676,64140,4.0
192614,42847,64140,4.5
230126,53174,64140,4.5
389181,93985,64140,3.0
718666,173951,64140,3.0
48178,11676,129739,3.0
407707,98391,129739,4.5
461316,110887,129739,2.5
578682,139243,129739,3.5
48191,11676,33252,4.5
298786,70713,33252,3.0
368382,88652,33252,5.0
563537,135351,33252,4.5
666962,162155,33252,3.5
870197,210587,33252,4.5
892065,215421,33252,3.0
48192,11676,29068,4.5
74582,16106,29068,5.0
212123,49212,29068,4.5
305765,73330,29068,5.0
337980,80661,29068,5.0
397085,95452,29068,4.0
397825,95781,29068,4.5
532794,128696,29068,5.0
545348,131027,29068,5.0
559799,135045,29068,4.0
607457,146778,29068,3.5
613076,148258,29068,4.0
621861,150663,29068,5.0
715450,173415,29068,5.0
794164,192093,29068,4.5
826380,199772,29068,4.0
848361,204964,29068,5.0
48193,11676,38946,4.5
380913,92079,38946,4.0
48203,11676,102849,5.0
267448,61901,102849,5.0
676660,164675,102849,4.0
738951,178522,102849,4.0
887200,213598,102849,2.5
896828,217056,102849,5.0
48216,11676,84994,2.5
424882,101336,84994,3.5
48223,11676,43472,3.0
398984,95932,43472,4.0
629105,152651,43472,5.0
676531,164584,43472,3.5
834693,201677,43472,5.0
1136885,273535,43472,2.5
48227,11676,27969,3.5
167452,36741,27969,3.5
200069,44743,27969,0.5
296548,70183,27969,4.0
578191,139070,27969,4.0
938102,227447,27969,5.0
48230,11676,44833,3.5
108962,25131,44833,4.5
638794,153950,44833,4.0
875025,211919,44833,5.0
915011,223087,44833,2.5
48238,11676,128223,3.5
390266,94347,128223,4.5
501118,121170,128223,4.0
503508,122429,128223,4.0
551752,132425,128223,4.0
576099,138578,128223,3.5
772691,187145,128223,4.0
48240,11676,3076,5.0
592078,142745,3076,3.5
597920,144255,3076,3.5
629198,152697,3076,4.5
687536,167478,3076,3.0
1021435,244814,3076,3.5
1037804,248221,3076,4.5
1061358,253626,3076,4.5
48250,11676,34550,4.0
93683,21014,34550,3.5
106098,24217,34550,3.5
149505,33832,34550,2.5
229126,52887,34550,4.0
313410,75591,34550,4.5
352879,84882,34550,5.0
370769,88793,34550,5.0
395806,95359,34550,4.5
448920,107780,34550,4.0
508658,123825,34550,3.5
535784,129187,34550,4.5
709671,172048,34550,4.0
857493,207339,34550,4.5
899822,217673,34550,3.5
997973,239584,34550,4.5
1127789,270713,34550,4.5
48262,11676,7468,4.0
134748,30806,7468,4.5
210550,49061,7468,4.0
966225,233745,7468,5.0
977807,235173,7468,3.0
1080563,258482,7468,4.0
1117458,268110,7468,5.0
48263,11676,12886,2.5
214633,50141,12886,4.0
403026,97208,12886,4.5
550977,132171,12886,4.5
598612,144516,12886,2.0
627758,152309,12886,5.0
868066,209974,12886,1.5
897582,217121,12886,1.0
1010381,242319,12886,3.0
1149514,276680,12886,3.5
48266,11676,8110,5.0
230844,53229,8110,4.0
422389,100906,8110,4.5
461521,110912,8110,4.0
688400,167782,8110,5.0
710615,172331,8110,4.0
782411,189392,8110,5.0
997974,239584,8110,5.0
1037384,248003,8110,3.0
1061359,253626,8110,4.5
48267,11676,3979,2.5
67697,14007,3979,4.5
95450,21364,3979,4.5
113373,26371,3979,3.5
130941,30290,3979,4.0
183607,40052,3979,2.5
441856,105904,3979,4.0
461522,110912,3979,5.0
471125,112857,3979,2.5
497003,119671,3979,4.0
555750,133747,3979,3.0
662009,160558,3979,2.0
749601,181212,3979,3.5
762689,184424,3979,4.0
771698,186821,3979,5.0
864961,209174,3979,4.5
48272,11676,38931,4.5
96183,21576,38931,3.5
282709,67402,38931,4.0
348474,83252,38931,2.0
846334,204864,38931,3.5
1036200,247725,38931,2.5
1116299,267897,38931,4.5
48279,11676,69204,4.0
180991,39467,69204,4.5
284147,67840,69204,4.5
544604,130705,69204,4.0
912238,222207,69204,3.5
1148473,276307,69204,3.5
48289,11676,10321,5.0
67144,13850,10321,3.5
202161,45564,10321,3.5
219949,51526,10321,3.0
503330,122352,10321,2.5
504526,122781,10321,4.0
613087,148258,10321,2.5
642962,155219,10321,2.5
838584,203044,10321,3.0
903058,218640,10321,3.5
988690,237898,10321,3.5
997817,239554,10321,3.5
1022296,245150,10321,3.5
1080566,258482,10321,3.0
1129390,271083,10321,2.5
1140157,274199,10321,4.0
1142185,274325,10321,3.5
48290,11676,7280,4.0
259277,60178,7280,4.0
343175,81771,7280,4.0
453017,108485,7280,3.0
488979,116582,7280,4.5
587602,141901,7280,5.0
733380,177295,7280,2.5
977809,235173,7280,4.0
1049698,250989,7280,3.5
1073507,256603,7280,5.0
48292,11676,40780,5.0
121130,27812,40780,4.0
220428,51742,40780,3.5
260080,60244,40780,4.0
268980,62464,40780,4.0
283570,67663,40780,4.5
302513,72214,40780,1.5
343941,81977,40780,4.0
390284,94347,40780,4.0
397850,95800,40780,4.5
553418,133041,40780,5.0
555757,133747,40780,4.5
587603,141901,40780,4.5
608688,147224,40780,4.5
645499,156150,40780,5.0
695122,169663,40780,3.5
738340,178201,40780,3.5
845398,204813,40780,4.0
853780,206534,40780,5.0
869271,210317,40780,2.5
944266,228789,40780,4.0
1149252,276641,40780,3.5
48298,11676,48732,5.0
116932,26593,48732,5.0
454239,109012,48732,4.5
641509,154992,48732,3.5
944430,228868,48732,2.0
48304,11676,10520,4.5
322234,76626,10520,4.5
429156,102642,10520,4.0
438395,104812,10520,3.5
477450,114279,10520,4.0
539830,129716,10520,5.0
568452,136348,10520,4.0
582798,140341,10520,3.5
591683,142623,10520,4.0
595160,143415,10520,4.5
597540,144151,10520,4.5
619219,149908,10520,4.0
679316,165319,10520,3.5
699035,170377,10520,5.0
860024,208058,10520,5.0
875036,211919,10520,3.0
901515,218241,10520,5.0
1019583,244420,10520,5.0
1096390,263163,10520,4.0
1101962,264525,10520,5.0
1122420,269557,10520,5.0
48312,11676,29634,4.0
239049,55492,29634,4.5
395821,95359,29634,2.5
522726,126736,29634,2.5
986143,236948,29634,5.0
990722,238179,29634,0.5
48315,11676,39530,4.0
97957,22365,39530,4.5
508185,123732,39530,5.0
1144027,275020,39530,4.0
48329,11676,13465,3.0
679901,165452,13465,5.0
726058,175100,13465,4.5
973166,234828,13465,3.5
1134016,272273,13465,4.0
48332,11676,35412,3.5
136465,31050,35412,5.0
328383,78553,35412,5.0
434972,104123,35412,2.5
470400,112541,35412,3.5
602828,145614,35412,3.5
633651,153662,35412,4.0
691341,168245,35412,3.5
891446,215136,35412,5.0
917236,223566,35412,3.5
1093608,262399,35412,3.0
48346,11676,123,4.0
110552,25580,123,3.5
117748,26782,123,4.5
135521,30968,123,4.0
143392,32148,123,3.5
312648,75306,123,2.5
478691,114414,123,3.5
567826,136252,123,4.5
777000,188010,123,3.5
837170,202353,123,3.0
846359,204864,123,4.5
1119220,268544,123,5.0
48347,11676,25285,5.0
146333,32773,25285,4.0
369621,88733,25285,5.0
973173,234828,25285,4.5
48348,11676,50545,4.0
237989,55490,50545,2.5
286425,68555,50545,2.0
455768,109574,50545,4.0
1060593,253352,50545,4.0
48349,11676,17358,3.5
146334,32773,17358,4.0
189872,41837,17358,5.0
1008635,242083,17358,5.0
48351,11676,26885,4.5
139903,31556,26885,4.0
218024,51252,26885,3.5
619679,149934,26885,4.0
673950,163973,26885,3.5
48352,11676,41037,3.0
404135,97833,41037,3.5
503527,122429,41037,4.0
610728,147847,41037,5.0
630776,153361,41037,3.5
1018171,244070,41037,5.0
48356,11676,22803,3.0
119420,27472,22803,3.5
388255,93629,22803,4.0
667196,162264,22803,2.0
770708,186570,22803,4.0
965486,233436,22803,3.5
48357,11676,51363,0.5
174614,37950,51363,2.5
251239,57157,51363,3.0
361245,87141,51363,4.0
1086327,259930,51363,3.0
48362,11676,22080,3.5
179776,39227,22080,4.0
237990,55490,22080,5.0
286024,68436,22080,4.0
436106,104413,22080,4.5
501069,121167,22080,4.0
733958,177432,22080,4.5
734585,177458,22080,3.5
761194,184299,22080,4.0
858029,207494,22080,3.5
876119,212240,22080,5.0
48367,11676,20483,5.0
78856,16795,20483,2.5
141596,31826,20483,5.0
220693,51856,20483,5.0
349516,83637,20483,5.0
668444,162639,20483,5.0
792736,191575,20483,3.5
1051179,251394,20483,4.0
1052503,251467,20483,4.0
48370,11676,63051,5.0
205967,47316,63051,4.0
400681,96448,63051,2.5
475793,113955,63051,4.0
605668,146230,63051,5.0
633666,153662,63051,2.5
852033,205980,63051,3.5
1017969,243966,63051,4.5
48385,11676,21662,3.5
106378,24433,21662,4.0
249690,56959,21662,5.0
311833,75028,21662,2.0
322237,76626,21662,5.0
363095,87540,21662,3.0
368384,88652,21662,5.0
412100,98484,21662,5.0
645516,156150,21662,4.0
746628,180651,21662,4.0
777974,188369,21662,4.0
1146677,275970,21662,5.0
48387,11676,24467,1.5
121908,28139,24467,3.5
428234,102284,24467,3.0
910488,221713,24467,4.0
48390,11676,7055,2.5
158487,35859,7055,3.5
360039,86720,7055,3.5
786875,190374,7055,3.0
927108,225449,7055,4.5
1079336,258185,7055,5.0
48401,11676,4197,5.0
364894,87712,4197,5.0
400683,96448,4197,2.5
605672,146230,4197,5.0
1027126,245963,4197,5.0
48403,11676,33738,3.5
783028,189558,33738,4.0
949001,229741,33738,3.5
48410,11676,9408,3.0
100776,23631,9408,4.0
247787,56554,9408,2.0
449258,107784,9408,2.5
538446,129389,9408,3.0
641074,154791,9408,4.0
660076,160378,9408,3.5
678223,165183,9408,4.5
685501,166891,9408,2.5
712090,172742,9408,4.0
800862,194600,9408,3.5
852034,205980,9408,4.0
857495,207339,9408,4.5
865343,209371,9408,5.0
901516,218241,9408,3.0
48411,11676,60073,0.5
138847,31391,60073,4.0
729313,176005,60073,5.0
846398,204864,60073,4.0
48414,11676,40942,4.0
639746,154345,40942,3.5
719073,174092,40942,3.5
762691,184424,40942,4.0
963265,232343,40942,3.5
1017547,243929,40942,3.0
1116692,268030,40942,3.0
48415,11676,25909,2.5
571065,137211,25909,4.0
812302,197659,25909,4.5
843912,204457,25909,4.0
988809,237912,25909,2.5
1104287,265115,25909,4.0
48416,11676,15623,4.5
237291,55270,15623,4.5
571066,137211,15623,4.0
604629,146113,15623,4.0
48417,11676,40958,5.0
335328,79740,40958,2.5
435068,104144,40958,4.5
542145,130474,40958,5.0
647976,156510,40958,3.5
653352,158295,40958,3.5
681109,165884,40958,2.5
870138,210573,40958,3.0
871517,210923,40958,4.5
871657,210959,40958,4.0
965997,233711,40958,4.0
984099,236340,40958,4.5
1039546,248718,40958,4.5
1080817,258534,40958,4.5
1110958,266283,40958,4.0
48418,11676,18666,4.0
349518,83637,18666,3.5
425853,101731,18666,3.0
438768,105028,18666,3.5
444733,106553,18666,5.0
604630,146113,18666,3.5
609883,147686,18666,4.5
838585,203044,18666,2.5
910541,221732,18666,3.5
957487,231237,18666,4.5
1007111,241980,18666,5.0
48423,11676,16872,4.0
89218,19711,16872,4.0
174299,37874,16872,4.0
185088,40798,16872,4.0
499883,120610,16872,3.5
521018,126331,16872,4.0
527349,127359,16872,3.5
543902,130571,16872,4.0
599336,144555,16872,4.5
840765,203764,16872,5.0
924861,225087,16872,5.0
984102,236340,16872,4.5
988936,237990,16872,4.5
1138298,274004,16872,3.0
48441,11676,73095,3.5
323359,76818,73095,4.5
551555,132374,73095,3.5
846421,204864,73095,3.5
1101016,264321,73095,2.5
48442,11676,50174,3.5
120414,27647,50174,4.0
175653,38023,50174,5.0
1055071,251844,50174,4.0
48443,11676,20066,4.5
148196,33319,20066,5.0
236251,55075,20066,3.5
267175,61835,20066,3.0
353962,85426,20066,4.0
555239,133689,20066,0.5
718161,173835,20066,5.0
997983,239584,20066,4.0
48450,11676,53183,5.0
519604,125774,53183,4.5
758131,183284,53183,4.0
829732,200674,53183,4.5
942456,228351,53183,4.0
48451,11676,508,4.0
366984,88122,508,5.0
500137,120735,508,2.5
569940,136616,508,3.5
797329,193499,508,2.5
48452,11676,35735,4.0
88320,19429,35735,3.5
103245,23872,35735,3.5
158539,35859,35735,4.5
498664,120396,35735,5.0
593820,143211,35735,4.0
624451,151479,35735,5.0
673960,163973,35735,4.5
736180,177569,35735,3.5
738959,178522,35735,3.5
871221,210822,35735,4.0
872820,211360,35735,4.0
978489,235392,35735,3.5
984107,236340,35735,4.0
1080824,258534,35735,4.5
48459,11676,62215,5.0
360778,86969,62215,4.0
741931,179718,62215,4.5
772222,187065,62215,3.5
864091,208877,62215,2.5
937221,227368,62215,4.5
973191,234828,62215,3.5
48461,11676,25709,4.0
64414,13093,25709,2.0
65937,13552,25709,3.5
154257,35233,25709,4.0
216713,50823,25709,4.5
297814,70543,25709,4.0
402284,96869,25709,4.0
425605,101620,25709,4.5
450049,107852,25709,4.0
482727,115002,25709,3.0
563075,135265,25709,4.5
691351,168245,25709,4.5
711497,172676,25709,4.0
737329,178079,25709,5.0
804482,195694,25709,3.5
883291,212965,25709,4.5
919021,224138,25709,4.5
1035524,247447,25709,4.5
1139301,274061,25709,5.0
48465,11676,31474,4.0
130594,30276,31474,3.5
470540,112559,31474,4.5
633718,153662,31474,4.0
663934,161200,31474,3.0
745194,180348,31474,4.0
1011335,242499,31474,3.0
48466,11676,25601,3.0
63696,12982,25601,4.5
65944,13552,25601,5.0
144548,32329,25601,4.0
286435,68555,25601,3.0
328393,78553,25601,5.0
423741,101209,25601,4.0
563078,135265,25601,4.5
633724,153662,25601,4.5
691359,168245,25601,4.5
711504,172676,25601,3.5
745198,180348,25601,3.0
919023,224138,25601,4.5
1007784,242006,25601,5.0
1020491,244685,25601,4.0
1139307,274061,25601,5.0
48469,11676,25596,4.0
63697,12982,25596,4.5
65946,13552,25596,4.0
328395,78553,25596,5.0
423744,101209,25596,2.5
563079,135265,25596,4.5
633737,153662,25596,4.0
691362,168245,25596,4.5
711506,172676,25596,3.0
989020,238008,25596,3.5
48470,11676,39916,3.5
98939,22818,39916,4.5
201443,45315,39916,3.5
229284,52917,39916,3.5
449265,107784,39916,2.5
1114739,267328,39916,3.5
48473,11676,30641,5.0
298194,70594,30641,4.0
360042,86720,30641,3.0
489938,116676,30641,3.0
568456,136348,30641,3.5
709878,172091,30641,4.0
812306,197659,30641,4.5
1002354,240567,30641,3.5
48477,11676,27582,3.0
216363,50730,27582,3.5
630677,153342,27582,4.5
48478,11676,26593,4.5
378407,91266,26593,5.0
506333,123160,26593,2.5
633755,153662,26593,4.5
1020495,244685,26593,4.5
1139324,274061,26593,5.0
48488,11676,7783,5.0
328397,78553,7783,5.0
437029,104636,7783,4.0
537037,129358,7783,5.0
633767,153662,7783,4.0
691366,168245,7783,4.5
711510,172676,7783,3.5
752216,182085,7783,4.5
967633,233924,7783,3.5
1020119,244627,7783,5.0
1139329,274061,7783,5.0
48505,11676,33360,2.5
213570,49827,33360,2.0
334439,79441,33360,4.0
338328,80693,33360,3.5
808074,196160,33360,4.0
48516,11676,8476,3.0
63702,12982,8476,2.5
65952,13552,8476,4.0
136468,31050,8476,5.0
216720,50823,8476,4.5
368619,88677,8476,4.5
677237,164828,8476,4.0
691370,168245,8476,5.0
711515,172676,8476,3.0
1007809,242006,8476,4.0
1064748,254465,8476,5.0
48517,11676,37886,4.0
151980,34636,37886,3.5
403729,97653,37886,5.0
435071,104144,37886,5.0
563082,135265,37886,3.5
758717,183476,37886,4.0
812311,197659,37886,4.5
915926,223201,37886,4.0
48518,11676,13069,2.5
271403,63243,13069,4.0
348509,83283,13069,4.5
453155,108563,13069,2.5
567830,136252,13069,3.5
582771,140340,13069,2.0
795035,192230,13069,5.0
48521,11676,59644,2.0
139039,31393,59644,2.5
180050,39281,59644,2.5
457075,109955,59644,4.5
593824,143211,59644,3.5
772096,187029,59644,5.0
773781,187256,59644,4.0
799169,193778,59644,4.5
1063192,254169,59644,2.5
48524,11676,29951,5.0
467320,111847,29951,4.5
508910,123883,29951,2.5
633839,153662,29951,5.0
785922,189973,29951,4.0
891076,214990,29951,3.5
893527,216012,29951,4.5
932901,226489,29951,2.5
935925,226965,29951,3.0
1135886,273113,29951,2.5
48525,11676,53457,3.5
508911,123883,53457,2.5
591552,142579,53457,4.5
623847,151107,53457,3.5
633840,153662,53457,5.0
650945,157290,53457,4.5
711518,172676,53457,4.5
763071,184513,53457,3.5
895813,216683,53457,4.0
1007812,242006,53457,5.0
1135887,273113,53457,2.5
48538,11676,57351,2.5
187473,41088,57351,5.0
578359,139141,57351,2.5
638341,153723,57351,1.0
1037910,248250,57351,2.5
1079385,258185,57351,1.0
1099636,264082,57351,3.5
48539,11676,74948,3.5
174633,37950,74948,3.0
613710,148586,74948,4.0
799172,193778,74948,5.0
1000859,240219,74948,2.5
1041023,249064,74948,4.0
48545,11676,27741,4.0
154018,35090,27741,3.5
812313,197659,27741,4.5
913630,222614,27741,4.5
48546,11676,47347,3.0
114531,26535,47347,2.5
201303,45218,47347,4.0
508916,123883,47347,2.5
566785,136137,47347,3.0
610752,147847,47347,4.5
633882,153662,47347,4.0
711519,172676,47347,3.5
1136077,273167,47347,2.5
48551,11676,103748,4.0
334193,79285,103748,2.5
384070,93046,103748,4.0
988611,237856,103748,4.0
1067675,254971,103748,4.5
48556,11676,9612,3.5
68863,14422,9612,5.0
121872,28096,9612,2.5
521631,126495,9612,3.0
647681,156467,9612,5.0
677246,164828,9612,2.0
48558,11676,24896,2.0
213592,49842,24896,2.5
219378,51450,24896,5.0
502055,121606,24896,5.0
508920,123883,24896,2.5
583490,140662,24896,4.0
711521,172676,24896,4.0
723163,174827,24896,3.0
996725,239070,24896,4.0
1007826,242006,24896,5.0
1035551,247447,24896,4.5
1057916,252695,24896,3.5
48559,11676,78848,3.0
633901,153662,78848,4.5
638344,153723,78848,3.5
814676,198213,78848,2.5
887125,213531,78848,3.5
1117475,268110,78848,4.0
48568,11676,22529,4.5
265235,61146,22529,2.5
