Unnamed: 0,user_id,age,country,state
730465,176486,35.0, netherlands,8
33253,7887,23.0, usa,0
43407,11529,, usa,0
215964,50547,32.0, canada,1
277984,65350,38.0,,
297059,70379,, usa,0
302203,72028,, usa,0
360929,87051,31.0, usa,0
374577,89911,17.0, usa,0
579980,139706,20.0, usa,0
601376,145369,, usa,0
626758,152036,47.0, usa,0
671213,163307,24.0, usa,0
733203,177237,25.0, australia,4
839838,203379,, usa,0
841843,203918,17.0, kuwait,
991108,238246,, usa,0
35265,8290,, usa,0
60156,12100,26.0, philippines,17
89932,20022,, canada,1
98329,22532,36.0, canada,1
143118,32087,60.0, usa,0
145315,32530,36.0, usa,0
200459,44892,, canada,1
217229,50972,, usa,0
218526,51364,40.0, canada,1
229644,52968,33.0, usa,0
251601,57291,, usa,0
252579,57726,19.0, usa,0
328731,78589,, usa,0
357072,86051,, usa,0
364491,87579,38.0, usa,0
418236,99630,24.0, usa,0
445818,106946,, usa,0
500195,120771,49.0, usa,0
502009,121594,63.0, usa,0
511149,124066,,,
623968,151122,42.0, usa,0
628740,152524,29.0, canada,1
680729,165763,, usa,0
711400,172613,39.0, germany,2
741566,179534,31.0, usa,0
771333,186678,, usa,0
795919,192727,50.0, usa,0
836762,202213,, usa,0
840724,203742,64.0, mexico,
910155,221557,30.0,,
941605,227886,, usa,0
954452,230687,47.0, usa,0
983981,236322,, usa,0
1029683,246216,, usa,0
1087072,260388,23.0, usa,0
1115504,267596,46.0, usa,0
1121130,269105,64.0, usa,0
1133990,272233,, usa,0
310764,74595,, usa,0
589614,142398,39.0, usa,0
706626,171444,36.0, usa,0
1006047,241597,, usa,0
251622,57302,32.0, usa,0
348489,83258,15.0, united kingdom,3
762293,184319,13.0, usa,0
913435,222501,30.0, usa,0
997225,239423,49.0, usa,0
997702,239535,,,
1018214,244092,, usa,0
117576,26713,39.0, usa,0
121467,27891,27.0, usa,0
202700,46099,19.0, canada,1
257990,59820,24.0, usa,0
273962,63923,21.0, ireland,18
275653,64429,29.0, usa,0
353221,85043,, usa,0
421342,100782,30.0, united kingdom,3
459594,110317,22.0, usa,0
584719,141109,28.0, portugal,7
588116,141958,41.0, norway,
805299,195770,31.0, canada,1
811719,197425,43.0, united kingdom,3
984596,236480,34.0, usa,0
106236,24379,25.0, usa,0
402742,97055,51.0, canada,1
862655,208605,38.0, usa,0
993737,238779,46.0, usa,0
1029244,246024,21.0, canada,1
998742,239688,26.0, usa,0
24478,5741,20.0, usa,0
252378,57686,, usa,0
793723,191875,25.0, usa,0
455053,109363,19.0, usa,0
683453,166492,19.0, usa,0
670544,162980,41.0, usa,0
388141,93615,, usa,0
1143755,274881,33.0, switzerland,9
387979,93562,60.0, usa,0
796152,192914,, canada,1
9139,278582,, usa,0
826625,199795,48.0, canada,1
308163,73622,27.0, usa,0
346651,82841,, usa,0
551174,132188,55.0,,
932271,226220,45.0, usa,0
1059196,252843,, usa,0
71463,15144,,,
868016,209932,62.0, usa,0
848639,205072,33.0, canada,1
500219,120807,43.0, usa,0
100232,23459,, canada,1
122817,28222,23.0, usa,0
148735,33570,, usa,0
178166,38660,40.0, canada,1
232086,53575,30.0, usa,0
265513,61216,, usa,0
480501,114662,, canada,1
487503,115998,49.0, usa,0
693857,169181,53.0, usa,0
957748,231252,,,
1118254,268315,, usa,0
136651,31094,, usa,0
197912,43920,29.0, usa,0
199726,44727,, usa,0
247625,56470,30.0, germany,2
308066,73588,38.0, usa,0
447257,107270,38.0, germany,2
991178,238319,34.0, usa,0
74359,16010,, usa,0
88325,19429,, usa,0
379001,91449,34.0, united kingdom,3
434040,103624,53.0, usa,0
450201,107921,47.0, usa,0
497700,119963,, canada,1
696170,169779,36.0, usa,0
842901,204117,, usa,0
554182,133417,33.0, germany,2
648212,156551,, usa,0
862752,208624,, usa,0
1036940,247870,40.0, usa,0
700677,170527,40.0, usa,0
23218,5286,18.0, usa,0
792460,191505,30.0, usa,0
856462,207003,, usa,0
117227,26612,55.0, usa,0
559163,134863,, usa,0
1011716,242642,57.0, canada,1
39193,9454,, usa,0
83246,17277,45.0, usa,0
133058,30607,, usa,0
237885,55487,37.0, usa,0
251474,57247,, usa,0
351479,84191,,,
359275,86419,48.0, usa,0
471104,112845,, canada,1
1115325,267529,, usa,0
582232,140133,20.0, usa,0
6747,278418,, usa,0
32832,7569,22.0, usa,0
77789,16721,, canada,1
87382,18979,36.0, usa,0
187477,41088,39.0, usa,0
496313,119517,, usa,0
584805,141127,, usa,0
699461,170509,32.0, usa,0
891542,215139,, usa,0
917337,223587,, usa,0
482830,115002,, sweden,
150778,33999,51.0, usa,0
193203,43004,45.0, usa,0
263131,60427,37.0, united kingdom,3
272142,63506,, canada,1
591826,142661,, usa,0
655589,158997,42.0, usa,0
23554,5439,66.0, usa,0
268455,62272,30.0, usa,0
664311,161346,, usa,0
665417,161752,58.0, usa,0
826924,199981,, usa,0
907686,220503,, usa,0
999747,240113,,,
508355,123784,37.0, canada,1
599723,144667,, usa,0
726755,175287,32.0, usa,0
792709,191560,59.0, usa,0
427557,102130,39.0, usa,0
755238,182829,, usa,0
936961,227250,32.0, usa,0
177406,38482,30.0, usa,0
199626,44647,54.0, usa,0
224407,52472,, usa,0
366428,87964,56.0, usa,0
859742,207971,53.0, usa,0
887983,213851,41.0, usa,0
948705,229632,23.0, usa,0
80995,16818,, usa,0
91814,20418,21.0, usa,0
120660,27684,, usa,0
125471,28709,, usa,0
301515,71800,, usa,0
417654,99314,24.0, canada,1
506507,123238,57.0, usa,0
600433,144997,31.0, usa,0
729628,176102,,,
753558,182180,30.0, usa,0
764023,184890,32.0, usa,0
984438,236355,30.0, usa,0
296245,70063,, n/a,
624334,151415,, australia,4
123275,28372,,,
176347,38176,, usa,0
380260,91882,36.0, usa,0
381021,92152,57.0, usa,0
600129,144899,, usa,0
607688,146804,,,
850035,205503,30.0, canada,1
888467,214102,, usa,0
386442,93161,,,
1040490,248772,, usa,0
987586,237407,25.0, usa,0
281060,66797,28.0, usa,0
948750,229656,30.0, usa,0
596412,143837,28.0, usa,0
782699,189516,37.0, usa,0
262934,60392,43.0, usa,0
579158,139421,, usa,0
753712,182275,29.0, canada,1
824118,198937,23.0,,
62850,12698,32.0, usa,0
170665,36961,41.0, usa,0
204508,46534,, usa,0
256891,59305,27.0, usa,0
419613,100256,, canada,1
423535,101196,36.0, usa,0
451705,108271,, usa,0
492246,117543,, usa,0
655330,158791,72.0, usa,0
909191,221262,,,
27003,6347,19.0, canada,1
66943,13709,, usa,0
87325,18913,33.0, usa,0
113408,26374,40.0, usa,0
119263,27462,, usa,0
135353,30898,43.0, usa,0
188062,41324,, usa,0
211969,49155,26.0,,
212300,49277,33.0,,
279917,66473,21.0, usa,0
284568,67930,,,
577716,138883,16.0, usa,0
602334,145451,63.0, usa,0
614009,148695,26.0, usa,0
670776,163169,27.0, usa,0
691778,168307,, usa,0
779507,189005,, usa,0
848993,205281,37.0, usa,0
901293,218182,38.0, usa,0
1035006,247423,, usa,0
1070438,255786,36.0, usa,0
1090508,261590,29.0, usa,0
1100286,264284,, usa,0
1114744,267328,, usa,0
1144204,275075,, usa,0
1080516,258460,,,
14422,2103,43.0, usa,0
344478,82156,, usa,0
605970,146266,48.0, usa,0
693706,169043,, usa,0
773371,187163,62.0, usa,0
932495,226362,74.0, usa,0
935354,226874,33.0, usa,0
1040689,248850,48.0, usa,0
11397,735,29.0, usa,0
254708,58792,, usa,0
302158,72005,66.0, usa,0
644444,155807,54.0, usa,0
887134,213531,63.0, usa,0
1019510,244400,55.0, usa,0
98400,22605,, canada,1
111629,25930,, usa,0
127658,29424,, canada,1
184191,40446,, usa,0
201023,45068,36.0, usa,0
201285,45208,31.0, usa,0
231459,53392,34.0, usa,0
231682,53420,33.0, usa,0
248191,56751,44.0, usa,0
328283,78518,, usa,0
389005,93800,52.0, usa,0
466305,111286,45.0, usa,0
469701,112148,20.0, canada,1
612504,148157,43.0, usa,0
658466,159817,, canada,1
663373,160994,65.0, usa,0
698902,170310,, ireland,18
759190,183725,, usa,0
759612,183952,68.0, usa,0
769329,185671,38.0, usa,0
798966,193740,17.0, usa,0
825244,199359,, usa,0
855379,206877,, usa,0
869246,210315,, usa,0
934595,226548,32.0, new zealand,13
1009693,242247,42.0, usa,0
1022947,245328,26.0, usa,0
1038804,248531,47.0, usa,0
1046288,250342,29.0, usa,0
36085,8680,, usa,0
38836,9381,, united kingdom,3
137065,31229,, portugal,7
156045,35841,27.0, canada,1
524459,127168,, usa,0
852719,206160,, canada,1
1083705,259258,32.0, usa,0
390881,94376,16.0, usa,0
348176,83156,59.0, usa,0
876350,212357,43.0, usa,0
244024,56271,22.0, united kingdom,3
908554,220867,25.0, australia,4
15723,2399,32.0, usa,0
17441,3167,42.0, usa,0
76187,16599,33.0, usa,0
97032,21895,16.0, usa,0
99197,22912,37.0, usa,0
113125,26240,, usa,0
167217,36709,24.0, canada,1
171058,37083,29.0, usa,0
189457,41751,45.0, usa,0
281961,67085,, canada,1
296537,70183,25.0, canada,1
297572,70448,17.0, usa,0
301414,71752,20.0, usa,0
308806,73741,30.0, usa,0
327792,78328,24.0, usa,0
333180,79009,, usa,0
381821,92524,42.0, usa,0
405772,98356,45.0, usa,0
419579,100251,43.0, usa,0
425178,101550,29.0, argentina,
492351,117593,31.0, canada,1
504057,122506,27.0, usa,0
564708,135665,19.0, usa,0
572478,137627,37.0, usa,0
600593,145109,45.0, spain,5
612565,148192,50.0, usa,0
654345,158344,36.0, germany,2
658981,159860,43.0, usa,0
659750,160231,, usa,0
708242,172010,21.0, usa,0
729274,175978,27.0, usa,0
757502,183142,, usa,0
771635,186807,, usa,0
852396,206058,23.0, usa,0
853395,206418,27.0, usa,0
858764,207686,35.0, usa,0
875370,211937,, usa,0
908660,220892,, usa,0
912965,222372,54.0, canada,1
913421,222492,, usa,0
916454,223325,48.0, usa,0
963047,232222,28.0, usa,0
1010643,242397,24.0, romania,16
1112599,266840,22.0, usa,0
1145742,275673,, usa,0
114331,26535,41.0, usa,0
251335,57214,31.0, usa,0
118399,27091,21.0, usa,0
412018,98443,, usa,0
543281,130493,45.0, usa,0
73721,15834,15.0, usa,0
128040,29648,20.0, usa,0
134655,30779,18.0, canada,1
1109352,266126,, usa,0
39270,9568,44.0, usa,0
121919,28139,, usa,0
127630,29419,, usa,0
299593,71181,40.0, usa,0
389092,93872,21.0, usa,0
478356,114378,30.0, usa,0
664493,161373,, usa,0
671531,163329,, usa,0
792661,191548,44.0, usa,0
927708,225683,25.0, usa,0
932448,226341,18.0, usa,0
1090060,261314,, usa,0
1107877,265827,57.0, usa,0
466844,111634,44.0, usa,0
192117,42573,78.0,,
367145,88170,38.0, usa,0
495501,119248,12.0, usa,0
840322,203566,, usa,0
927089,225435,," usa, kansas, usa",
597120,144114,49.0, usa,0
987015,237132,26.0, usa,0
1018359,244148,40.0, usa,0
264488,60858,25.0, usa,0
696081,169770,, usa,0
813983,197942,, usa,0
1129099,270897,29.0,,
4098,278221,32.0, canada,1
17844,3350,23.0, usa,0
62445,12569,22.0, malaysia,10
86086,18254,34.0, canada,1
100906,23664,, usa,0
134811,30806,24.0, canada,1
167170,36677,28.0, usa,0
184441,40553,, usa,0
235106,54605,, usa,0
237321,55272,, usa,0
310971,74665,, usa,0
321321,76512,48.0, usa,0
335510,79815,25.0, usa,0
347710,82968,32.0, canada,1
348171,83135,29.0, usa,0
373901,89851,, usa,0
389057,93855,53.0, usa,0
391507,94737,, usa,0
459630,110349,27.0, usa,0
583390,140555,31.0, canada,1
640198,154465,32.0, usa,0
641442,154975,29.0, usa,0
654846,158559,, usa,0
658105,159647,, canada,1
693216,168804,31.0, usa,0
727924,175805,, canada,1
736382,177660,, france,6
750936,181944,49.0, usa,0
778619,188589,20.0, malaysia,10
793055,191694,62.0, usa,0
811238,197293,26.0, canada,1
824253,198983,29.0, usa,0
839067,203213,, usa,0
901783,218379,18.0, usa,0
974413,235011,, usa,0
987731,237434,, usa,0
1107650,265676,36.0, usa,0
1108825,265972,, usa,0
273953,63918,57.0," saskatchewan, canada",
1126382,270091,, usa,0
496061,119413,, usa,0
967595,233917,38.0, usa,0
111674,25957,41.0, germany,2
180709,39396,20.0, germany,2
309298,73991,59.0, austria,12
372274,89207,26.0, united kingdom,3
383556,92909,29.0, germany,2
685945,167166,44.0, germany,2
800141,194358,26.0, austria,12
906520,220081,34.0, germany,2
995464,238823,24.0, germany,2
1088009,260879,38.0, germany,2
888710,214234,17.0, usa,0
806173,196066,, usa,0
863307,208715,, usa,0
1035379,247444,32.0, usa,0
228782,52853,61.0, usa,0
391849,94843,22.0, usa,0
599820,144707,23.0, usa,0
837931,202738,, usa,0
851275,205843,37.0, united kingdom,3
1000968,240225,46.0, usa,0
148302,33345,49.0, usa,0
18999,3418,14.0, usa,0
29909,7072,11.0, usa,0
33040,7809,, usa,0
124714,28594,18.0, canada,1
185023,40795,, usa,0
210129,48899,16.0, usa,0
254799,58855,38.0, usa,0
258952,60081,, aruba,
274500,63998,28.0, usa,0
275488,64344,, framingham,
278807,65769,36.0,,
287271,68760,, usa,0
357144,86093,25.0, usa,0
365053,87729,24.0, portugal,7
398808,95923,17.0, usa,0
418991,100004,, usa,0
430298,102891,12.0, usa,0
467011,111731,26.0, usa,0
487739,116063,30.0, usa,0
490034,116705,, usa,0
494368,118543,49.0, usa,0
498394,120155,42.0, usa,0
501876,121545,, usa,0
501916,121561,8.0, usa,0
504426,122716,30.0,,
558514,134705,29.0, canada,1
578958,139376,, usa,0
626640,151991,39.0, netherlands,8
647166,156274,31.0, usa,0
666364,162019,19.0, usa,0
670329,162840,52.0, usa,0
672676,163676,59.0, usa,0
682892,166130,37.0, usa,0
688085,167625,25.0, usa,0
759422,183832,, usa,0
801260,194614,33.0, usa,0
803387,195198,15.0, usa,0
853492,206438,24.0, usa,0
887433,213638,43.0, usa,0
909137,221232,21.0, usa,0
1063559,254224,, usa,0
1077805,257820,10.0, usa,0
1091046,261768,12.0, usa,0
1101670,264355,36.0, usa,0
1102642,264637,24.0, usa,0
1118022,268262,29.0, ireland,18
1121573,269308,52.0, usa,0
213779,49889,, usa,0
444657,106503,52.0, usa,0
514371,124852,, usa,0
604264,146057,, usa,0
4021,278202,, usa,0
342863,81672,, usa,0
937352,227404,37.0, usa,0
202838,46154,34.0, usa,0
262598,60336,49.0, usa,0
540287,129725,, canada,1
571915,137513,, canada,1
595608,143463,, canada,1
622429,150966,37.0, usa,0
643408,155376,20.0, usa,0
814935,198389,28.0, canada,1
968786,234399,, usa,0
991228,238347,31.0, usa,0
379656,91761,, usa,0
315144,76019,28.0, united kingdom,3
334168,79285,, usa,0
808906,196457,, usa,0
642112,155043,, usa,0
12701,1409,74.0, usa,0
35336,8323,48.0, usa,0
136577,31080,26.0, usa,0
388969,93794,,,
427192,101887,31.0, usa,0
450068,107865,, usa,0
452934,108480,, venezuela,
525512,127203,20.0, usa,0
536265,129358,36.0, usa,0
546731,131108,21.0, usa,0
621573,150561,33.0, netherlands,8
741279,179383,, usa,0
889217,214348,66.0, usa,0
391592,94781,, usa,0
501666,121405,, usa,0
99453,23070,24.0, usa,0
621927,150695,33.0, usa,0
89066,19681,44.0, usa,0
163216,35922,, canada,1
677163,164828,, usa,0
733577,177374,, usa,0
859456,207860,, usa,0
901477,218240,35.0, usa,0
907322,220307,33.0, canada,1
936074,226976,,,
136024,30989,55.0, usa,0
531585,128257,26.0, usa,0
551493,132371,54.0, usa,0
754990,182746,44.0, usa,0
390905,94385,55.0, usa,0
891856,215278,, usa,0
513242,124488,, usa,0
988817,237912,46.0, taiwan,
139489,31468,33.0, usa,0
32657,7418,34.0, usa,0
201211,45136,25.0, usa,0
639558,154182,36.0, usa,0
114180,26521,, usa,0
578436,139141,35.0, usa,0
812108,197609,33.0, usa,0
32930,7630,49.0, usa,0
595947,143685,56.0, usa,0
109336,25261,67.0, usa,0
570662,137082,25.0, usa,0
496877,119594,33.0, canada,1
368818,88677,44.0, canada,1
556999,134118,, usa,0
1066852,254852,20.0, canada,1
107661,24846,56.0, usa,0
577896,138954,, usa,0
596524,143909,26.0, germany,2
898158,217262,55.0, usa,0
955113,230997,60.0, usa,0
1133543,272077,23.0, usa,0
42555,10985,38.0, united kingdom,3
428351,102335,29.0, usa,0
436479,104451,22.0, usa,0
438553,104883,73.0, usa,0
825817,199491,21.0,,
75768,16417,, usa,0
129905,30246,,,
508182,123732,45.0, usa,0
782474,189403,33.0, canada,1
859637,207965,46.0, usa,0
275004,64220,, usa,0
667775,162564,28.0, usa,0
759585,183931,, usa,0
803097,195100,52.0, usa,0
92427,20794,31.0, usa,0
132943,30560,, usa,0
136745,31134,, usa,0
164526,36357,, usa,0
186951,40958,26.0, canada,1
257943,59812,48.0, usa,0
674629,164076,,,
864682,209156,48.0, usa,0
905969,219729,39.0,,
1049700,250989,48.0, usa,0
675064,164301,, canada,1
701681,170702,56.0, usa,0
901523,218241,, usa,0
1023953,245604,43.0, usa,0
74329,16009,25.0, usa,0
324952,77273,,,
470763,112709,42.0, england,
663955,161200,43.0, usa,0
702383,170804,, usa,0
1070581,255814,29.0, united kingdom,3
116758,26583,, canada,1
294481,69749,20.0, canada,1
298445,70628,35.0,,
585169,141309,27.0, canada,1
991923,238540,32.0, usa,0
1022607,245281,34.0, canada,1
279624,66370,, usa,0
538379,129368,,,
694265,169233,27.0, usa,0
806067,196050,68.0, usa,0
910372,221690,, usa,0
506177,123115,, usa,0
626547,151928,52.0, usa,0
659698,160180,57.0, usa,0
135555,30971,67.0, usa,0
570027,136695,, usa,0
575100,138437,, usa,0
852381,206045,38.0, germany,2
253643,58351,27.0, usa,0
309042,73892,, usa,0
454285,109013,39.0, usa,0
1082412,259004,28.0, denmark,
37457,8930,78.0, usa,0
71436,15135,33.0, usa,0
131672,30493,38.0, usa,0
280170,66518,, usa,0
498601,120345,, usa,0
565684,135873,, usa,0
642761,155173,, usa,0
924364,225010,, usa,0
987663,237433,, usa,0
741806,179648,27.0, usa,0
913855,222688,42.0, usa,0
147915,33200,44.0, usa,0
200071,44743,29.0, usa,0
377145,91002,37.0, usa,0
506380,123203,29.0, usa,0
530260,127866,, usa,0
556267,133786,35.0, usa,0
578131,139031,36.0, usa,0
379635,91751,, usa,0
598081,144280,25.0, usa,0
1056635,252343,, usa,0
1074131,256948,, usa,0
793576,191803,, usa,0
99854,23288,, canada,1
760513,184148,, usa,0
836198,202036,, usa,0
304146,72875,, usa,0
1145584,275611,53.0, usa,0
217305,51071,30.0, usa,0
796901,193428,, usa,0
84053,17724,, canada,1
323647,76866,50.0, usa,0
511925,124233,26.0, portugal,7
999517,240051,32.0, canada,1
327843,78352,28.0, usa,0
491140,117159,, usa,0
393436,94984,, usa,0
4061,278218,37.0, australia,4
41829,10681,, netherlands,8
138771,31386,38.0, usa,0
286133,68478,32.0, usa,0
291845,69460,36.0, poland,
454877,109287,19.0, canada,1
498425,120178,59.0, usa,0
628467,152483,18.0, portugal,7
718771,174004,51.0, hong kong,
864549,209147,,,
972327,234685,33.0, usa,0
1037707,248170,27.0, usa,0
1096625,263186,26.0, usa,0
424415,101214,46.0, canada,1
513942,124688,23.0, united kingdom,3
666894,162137,25.0, switzerland,9
1045824,250219,20.0, australia,4
433016,103144,19.0, malaysia,10
445584,106893,32.0, united kingdom,3
446790,107044,24.0, australia,4
481947,114893,32.0, united kingdom,3
550936,132152,36.0, united kingdom,3
586405,141600,35.0, usa,0
591738,142649,27.0, france,6
680860,165806,57.0, united kingdom,3
768999,185538,28.0, united kingdom,3
778253,188484,24.0, united kingdom,3
1137367,273849,64.0, united kingdom,3
22266,4570,40.0, usa,0
60661,12316,, usa,0
91544,20336,32.0, usa,0
109620,25405,, usa,0
123450,28481,, usa,0
155142,35518,, usa,0
183901,40316,59.0, usa,0
192438,42730,25.0, usa,0
287402,68836,56.0, usa,0
287441,68846,29.0, usa,0
386197,93116,24.0, usa,0
386912,93358,52.0, usa,0
468116,111954,25.0, canada,1
488987,116582,32.0,,
615758,148782,, canada,1
851467,205909,, usa,0
860969,208251,35.0, usa,0
894166,216151,54.0,,
903468,218935,21.0, usa,0
980745,235888,24.0, usa,0
993616,238731,, usa,0
1074055,256889,18.0, usa,0
1040597,248810,, usa,0
272307,63595,41.0,,
717345,173654,58.0, canada,1
88769,19659,,,
198318,44091,, usa,0
258754,60031,, usa,0
309597,74106,64.0, usa,0
566781,136136,32.0, usa,0
622330,150911,35.0, usa,0
778228,188483,37.0, usa,0
783155,189632,, usa,0
981402,236044,, usa,0
1077194,257591,39.0, usa,0
1100323,264300,44.0, usa,0
1121199,269140,36.0,,
367765,88299,20.0,,
626252,151806,50.0, new zealand,13
653144,158285,, usa,0
965679,233529,44.0, usa,0
1118942,268343,51.0, usa,0
139522,31471,, usa,0
201337,45255,35.0, usa,0
548492,131437,21.0, new zealand,13
1018133,244056,, netherlands,8
12356,1161,, usa,0
13253,1674,26.0, usa,0
42819,11179,, usa,0
81888,16949,49.0, usa,0
139646,31551,, usa,0
141309,31740,, usa,0
179258,38933,37.0, usa,0
258658,60004,, usa,0
342849,81661,,,
455576,109516,25.0, usa,0
692756,168500,30.0, usa,0
776404,187835,50.0, usa,0
814480,198114,34.0, usa,0
868940,210097,54.0, usa,0
981268,236017,30.0, usa,0
1024401,245655,36.0, usa,0
1052867,251560,48.0, usa,0
336370,80061,29.0, switzerland,9
376856,90829,, germany,2
823918,198842,, germany,2
217872,51184,25.0, germany,2
858663,207623,38.0, germany,2
14083,2030,31.0, usa,0
272515,63665,24.0, switzerland,9
360753,86965,35.0, canada,1
652426,158077,28.0, usa,0
843259,204179,, usa,0
199033,44450,35.0,,
769937,186039,24.0, iran,
4157,278257,41.0, usa,0
10387,300,, usa,0
275501,64346,, usa,0
337938,80642,43.0, usa,0
998492,239623,42.0, usa,0
1009405,242118,46.0, usa,0
373928,89852,23.0, usa,0
643426,155383,21.0, usa,0
141250,31702,39.0, usa,0
340681,81303,26.0, usa,0
379491,91647,49.0, usa,0
436468,104447,, usa,0
686267,167272,57.0, usa,0
715179,173301,54.0, usa,0
730734,176667,23.0, usa,0
757475,183134,,,
740970,179216,25.0, spain,5
176333,38169,24.0, usa,0
950703,230411,, malaysia,10
851728,205943,43.0, usa,0
926166,225213,23.0, usa,0
127732,29486,, usa,0
325842,77676,,,
616026,148863,, usa,0
417823,99386,63.0, canada,1
425557,101614,, usa,0
206415,47504,, usa,0
770191,186334,30.0, usa,0
328772,78619,37.0, australia,4
416459,98930,, usa,0
625584,151790,26.0, usa,0
986829,237025,, usa,0
1099935,264124,28.0,,
1063126,254159,39.0, usa,0
441823,105874,, canada,1
494198,118528,27.0, usa,0
579811,139607,47.0, usa,0
639107,154075,31.0, usa,0
988338,237722,, usa,0
877659,212847,, usa,0
1099195,264027,37.0, usa,0
109366,25298,, usa,0
924352,225002,32.0, usa,0
949478,229912,26.0, usa,0
1128374,270723,54.0, usa,0
304270,72975,21.0, usa,0
754208,182414,25.0, usa,0
1103015,264780,, usa,0
107594,24835,51.0, usa,0
451714,108272,40.0, china,
167885,36836,56.0, usa,0
4220,278346,, usa,0
23884,5543,29.0, usa,0
285802,68308,, united kingdom,3
265589,61283,, usa,0
527990,127417,, usa,0
909254,221309,,,
1017184,243863,50.0, usa,0
213516,49792,, usa,0
349857,83666,33.0, usa,0
451475,108182,32.0, usa,0
570420,136916,,,
638371,153723,31.0,,
665876,161903,43.0, usa,0
841250,203805,, usa,0
1006696,241749,,,
1136892,273535,33.0, usa,0
232183,53594,39.0, usa,0
486858,115751,17.0, usa,0
693687,169027,, usa,0
263201,60461,, usa,0
70253,14638,33.0, france,6
105761,24193,33.0, usa,0
217321,51082,30.0, usa,0
133098,30645,64.0, usa,0
259168,60140,48.0, usa,0
310369,74413,, usa,0
513879,124648,55.0, usa,0
1001008,240235,21.0, usa,0
1037036,247916,, usa,0
1042750,249650,65.0, usa,0
494900,118848,33.0, usa,0
22671,4896,18.0, romania,16
105525,24145,35.0, usa,0
123695,28523,24.0, usa,0
136550,31053,42.0,,
325694,77526,26.0, usa,0
433982,103577,30.0, usa,0
441788,105869,32.0, usa,0
441840,105881,34.0, usa,0
444984,106768,23.0, usa,0
475304,113821,, usa,0
497952,120090,,,
575649,138467,18.0, dominican republic,
630841,153365,, usa,0
800629,194534,40.0, usa,0
833163,201475,35.0, usa,0
835676,201829,33.0, usa,0
1055332,251890,52.0, usa,0
60211,12112,40.0, usa,0
129676,30125,15.0, usa,0
173055,37573,33.0, usa,0
236590,55178,25.0, usa,0
390017,94307,, usa,0
488248,116210,46.0, netherlands,8
569963,136638,18.0, netherlands,8
574622,138220,14.0, usa,0
925859,225191,18.0, usa,0
1098568,263793,14.0, india,
1113601,266872,, usa,0
1128867,270829,30.0, usa,0
70813,14897,24.0, japan,19
98852,22773,, usa,0
287368,68811,, canada,1
499621,120579,18.0, portugal,7
500340,120860,, usa,0
694940,169600,28.0, portugal,7
793546,191795,, usa,0
981220,235952,25.0, usa,0
1004697,241214,,,
253376,58194,39.0, usa,0
963288,232368,34.0, usa,0
109482,25351,, usa,0
793863,191913,54.0, usa,0
35292,8313,36.0, usa,0
985213,236728,, usa,0
164151,36299,50.0, usa,0
578223,139102,, usa,0
834111,201568,, canada,1
892264,215607,, usa,0
1039047,248597,, canada,1
268950,62457,, usa,0
275317,64271,34.0, usa,0
439312,105115,41.0, usa,0
858703,207651,,,
1003790,241012,62.0, canada,1
86322,18333,53.0, usa,0
88596,19570,63.0, usa,0
96058,21540,, canada,1
367447,88278,, usa,0
496956,119650,29.0, usa,0
849105,205356,28.0, usa,0
1085221,259628,, usa,0
100159,23392,70.0, usa,0
852681,206109,29.0, usa,0
111250,25792,29.0, canada,1
480670,114742,, usa,0
12216,1083,, usa,0
64673,13164,33.0, usa,0
142392,31860,, usa,0
199565,44611,20.0, usa,0
329140,78777,, usa,0
447342,107288,25.0, usa,0
466989,111704,50.0, netherlands,8
501972,121592,, usa,0
840537,203621,37.0, usa,0
1041492,249146,41.0, portugal,7
1077919,257931,26.0, usa,0
870371,210625,, australia,4
736463,177688,25.0, germany,2
997461,239467,23.0, germany,2
1004199,241198,, germany,2
255144,58964,, usa,0
470861,112761,29.0, usa,0
865195,209238,60.0, usa,0
558484,134694,42.0, usa,0
941945,228096,, usa,0
857871,207385,58.0, usa,0
445831,106950,, canada,1
545185,130952,15.0, canada,1
649483,157163,37.0, usa,0
729578,176094,22.0, usa,0
742746,179739,42.0, canada,1
852974,206249,20.0, usa,0
1144970,275318,49.0, usa,0
917447,223642,33.0, usa,0
132906,30554,22.0, usa,0
216201,50650,35.0, usa,0
420639,100578,46.0, ireland,18
423503,101172,22.0, canada,1
688321,167759,, usa,0
854921,206675,14.0, usa,0
1004930,241305,20.0, canada,1
1079956,258235,48.0, usa,0
1111419,266510,31.0, usa,0
123342,28430,44.0, usa,0
252769,57935,19.0, usa,0
910290,221687,34.0, usa,0
979505,235684,26.0, usa,0
999710,240111,51.0, canada,1
1057468,252676,34.0, usa,0
864451,209059,26.0, usa,0
875834,212130,, usa,0
721990,174642,, usa,0
957972,231295,, canada,1
960462,232107,18.0, usa,0
100751,23624,, canada,1
302647,72238,, usa,0
553057,132846,, usa,0
1128816,270828,44.0, canada,1
338313,80692,42.0, usa,0
654960,158606,72.0, usa,0
1098625,263852,65.0, usa,0
201077,45107,, usa,0
99418,23065,26.0, usa,0
1122180,269439,38.0, usa,0
522399,126695,30.0, usa,0
563806,135376,, usa,0
598100,144314,43.0, usa,0
672529,163600,17.0, usa,0
703552,171082,36.0, usa,0
967722,233955,, usa,0
993679,238757,45.0, usa,0
353318,85097,23.0, united kingdom,3
577592,138855,37.0, usa,0
17708,3329,, usa,0
903926,219208,26.0, finland,15
